date,stu,stu_vintage,stu_z_score,stu_delta,months_of_consumption,settle,fwd_12m,stu_stress
2023-07-31,15.96051056567548,19.025947723319593,-1.267584764584547,-4.1052177187414465,2.283113726798351,164.64999389648438,229.1999969482422,0.8168961911461368
2023-08-31,15.96051056567548,19.025947723319593,-1.267584764584547,-4.1052177187414465,2.283113726798351,152.6999969482422,248.1999969482422,0.8168961911461368
2023-09-30,15.96051056567548,19.025947723319593,-1.267584764584547,-4.1052177187414465,2.283113726798351,146.14999389648438,270.25,0.8168961911461368
2023-10-31,15.96051056567548,19.025947723319593,-1.267584764584547,-4.1052177187414465,2.283113726798351,167.3000030517578,245.8999938964844,0.8168961911461368
2023-11-30,15.96051056567548,19.025947723319593,-1.267584764584547,-4.1052177187414465,2.283113726798351,195.0,321.6499938964844,0.8168961911461368
2023-12-31,14.10298638559508,15.96051056567548,-2.285846341468362,-3.065437157644112,1.9152612678810579,188.3000030517578,319.75,1.0
2024-01-31,14.10298638559508,15.96051056567548,-2.285846341468362,-3.065437157644112,1.9152612678810579,194.0500030517578,377.8500061035156,1.0
2024-02-29,14.10298638559508,15.96051056567548,-2.285846341468362,-3.065437157644112,1.9152612678810579,195.8500061035156,379.0499877929687,1.0
2024-03-31,14.10298638559508,15.96051056567548,-2.285846341468362,-3.065437157644112,1.9152612678810579,188.8500061035156,379.75,1.0
2024-04-30,14.10298638559508,15.96051056567548,-2.285846341468362,-3.065437157644112,1.9152612678810579,220.6499938964844,413.6000061035156,1.0
2024-05-31,14.10298638559508,15.96051056567548,-2.285846341468362,-3.065437157644112,1.9152612678810579,222.3500061035156,342.45001220703125,1.0
