date,settle,price_pos,buy_signal,trailing_yoy,fwd_6m,fwd_12m,fwd_18m,fwd_24m
2012-11-30,142.10000610351562,0.024185102767392653,0.9758148972326074,-0.3922155506898859,-0.10591134697625793,-0.22413796435950784,0.249120284137754,0.31351151217062867
2012-12-31,143.8000030517578,0.10157794548067446,0.8984220545193256,-0.3661009513654615,-0.16550766722300758,-0.23018084423546203,0.20305977975349743,0.15855356444986612
2013-01-31,146.9499969482422,0.15380214314018387,0.8461978568598161,-0.3166705656224773,-0.19292275646733326,-0.14800953012377838,0.3273222667738953,0.10173526545568956
2013-02-28,142.64999389648438,0.12594624453130415,0.8740537554686958,-0.29780950931668715,-0.21416050984574342,0.26042769537187493,0.3722398063476138,-0.041359930942343914
2013-03-31,137.14999389648438,0.07350251299281951,0.9264974870071805,-0.24828722285267357,-0.17098066344750518,0.2971199548922807,0.4097704317030366,-0.03098797075563664
2013-04-30,134.9499969482422,0.03357515702570428,0.9664248429742958,-0.24164091451210756,-0.2189699599155729,0.5046314015822781,0.3931085902291962,0.011856288549078497
2013-05-31,127.05000305175781,0.019246264747460915,0.9807537352525391,-0.2091502777546128,-0.13223142580259362,0.39708772716589236,0.4691065675964339,-0.007083837105554935
2013-06-30,120.0,0.033309689958905084,0.966690310041095,-0.2945326531794884,-0.07750002543131507,0.44166666666666665,0.3883333841959635,0.08874994913736978
2013-07-31,118.5999984741211,0.014393894819074089,0.985606105180926,-0.3199541133899554,0.05564922899692304,0.64460375684,0.3650927148351648,0.056070839894065916
2013-08-31,112.0999984741211,0.0,1.0,-0.3187481227887854,0.6039251159603329,0.7462087659634533,0.21989296932568192,0.0753791676418929
2013-09-30,113.69999694824219,0.0365012979430267,0.9634987020569733,-0.3446686054856358,0.564643787787144,0.7005278038092757,0.16886541304818414,0.06728233712584264
2013-10-31,105.4000015258789,0.0,1.0,-0.3184610042957464,0.9264705892997815,0.7836811885988473,0.29554080716242326,0.14753316126418925
2013-11-30,110.25,0.15967152395476605,0.840328476045234,-0.22413796435950784,0.6099773242630386,0.6929704661812641,0.1442177009150014,0.06031747415763178
2013-12-31,110.69999694824219,0.16788314664057452,0.8321168533594254,-0.23018084423546203,0.5627823375721157,0.5049684796415082,0.18021677956838444,0.14453478266562914
