date,precip,acc3,spi3
2024-03-31,5.039622379393228,42.10768968518953,0.20431597459970477
2024-04-30,27.89458128192441,38.11175734725465,-1.6419209496701876
2024-05-31,270.1385206597689,303.0727243210865,0.03730366094044326
2024-06-30,561.4867691970621,859.5198711387554,0.4075727411802803
2024-07-31,988.7363991490511,1820.361689005882,1.3155566819707911
2024-08-31,679.362173980734,2229.5853423268472,0.8741388609505247
2024-09-30,138.5497469027367,1806.648320032522,0.5071967003576795
2024-10-31,299.14401398001417,1117.055934863485,0.019586871987206805
2024-11-30,41.60012673119197,479.29388761394284,-0.24541580153810136
2024-12-31,69.22521021664882,409.969350927855,0.4942987902774249
2025-01-31,8.535648492272342,119.36098544011313,0.18202258594675533
2025-02-28,5.218133366848777,82.97899207576992,1.609154182985865
2025-03-31,90.96477506576488,104.718556924886,2.222106647684666
2025-04-30,139.17649357763594,235.3594020102496,1.5766032083502888
2025-05-31,328.0455064979562,558.186775141357,2.1611463685674446
2025-06-30,464.82221171727565,932.0442117928678,0.7924954806466756
2025-07-31,571.8632598013172,1364.730978016549,-0.35567695936566546
2025-08-31,838.4097228183832,1875.095194336976,-0.20777283171545347
2025-09-30,110.45434224080512,1520.7273248605056,-0.330220168120148
2025-10-31,255.49408469060424,1204.3581497497926,0.25361372121400844
2025-11-30,40.43565508824028,406.38408201964967,-0.6785553476113051
2025-12-31,22.87692812898636,318.8066679078309,-0.13404773036272835
2026-01-31,11.935358524109933,75.24794174133658,-0.6654320117454143
2026-02-28,11.168650032591545,45.98093668568784,0.12189296762642621
2026-03-31,43.89514019786554,66.99914875456702,1.1505043900445149
2026-04-30,51.89571779939384,106.95950802985092,-0.05069897790839933
2026-05-31,226.96039913161934,322.7512571288787,0.23600824792291114
2026-06-30,326.58957600370917,605.4456929347223,-1.143124797953882
